"","X.SUBMITTED.ID","FBID_KEY","NAME","SYMBOL","phenotype"
"323","FBgn0261397","FBgn0261397","dilute class unconventional myosin","didum","sterile_recessive"
"324","FBgn0015754","FBgn0015754","Lissencephaly-1","Lis-1","sterile_recessive"
"325","FBgn0003038","FBgn0003038","patchytergum","pat","sterile_recessive"
"326","FBgn0004023","FBgn0004023","whirligig","wrl","sterile_recessive"
"327","FBgn0067866","FBgn0067866","Mod(Prat:bw)3-9","Mod(Prat:bw)3-9","sterile_recessive"
"328","FBgn0011203","FBgn0011203","bocce","boc","sterile_recessive"
"329","FBgn0259176","FBgn0259176","bunched","bun","sterile_recessive"
"330","FBgn0000621","FBgn0000621","enhancer of yellow 5","e(y)5","sterile_recessive"
"331","FBgn0002826","FBgn0002826","male sterile (2) E5","ms(2)E5","sterile_recessive"
"332","FBgn0063779","FBgn0063779","s(3)4B","s(3)4B","sterile_recessive"
"333","FBgn0011766","FBgn0011766","E2F transcription factor 1","E2f1","sterile_recessive"
"334","FBgn0027639","FBgn0027639","mei-T3","mei-T3","sterile_recessive"
"335","FBgn0002833","FBgn0002833","male sterile (2) E12","ms(2)E12","sterile_recessive"
"336","FBgn0002730","FBgn0002730","male female sterile 73A","mfs(3)73A","sterile_recessive"
"337","FBgn0040216","FBgn0040216","fs(3)BA32","fs(3)BA32","sterile_recessive"
"338","FBgn0025154","FBgn0025154","ms(2)A2","ms(2)A2","sterile_recessive"
"339","FBgn0001019","FBgn0001019","female sterile (3) A10","fs(3)A10","sterile_recessive"
"340","FBgn0002576","FBgn0002576","lozenge","lz","sterile_recessive"
"341","FBgn0265778","FBgn0265778","PDZ domain-containing guanine nucleotide exchange factor","PDZ-GEF","sterile_recessive"
"342","FBgn0021771","FBgn0021771","ms(3)P50","ms(3)P50","sterile_recessive"
"343","FBgn0038947","FBgn0038947","Secretion-associated Ras-related 1","Sar1","sterile_recessive"
"344","FBgn0250823","FBgn0250823","gilgamesh","gish","sterile_recessive"
"345","FBgn0000747","FBgn0000747","female sterile (1) A330","fs(1)A330","sterile_recessive"
"346","FBgn0020806","FBgn0020806","ms(2)C32","ms(2)C32","sterile_recessive"
"347","FBgn0001021","FBgn0001021","female sterile (3) A12","fs(3)A12","sterile_recessive"
"348","FBgn0053504","FBgn0053504","small nuclear RNA U7","snRNA:U7","sterile_recessive"
"349","FBgn0000762","FBgn0000762","female sterile (1) A508","fs(1)A508","sterile_recessive"
"350","FBgn0000662","FBgn0000662","female lethal d","fl(2)d","sterile_recessive"
"351","FBgn0000785","FBgn0000785","female sterile (1) A1578","fs(1)A1578","sterile_recessive"
"352","FBgn0024330","FBgn0024330","Mediator complex subunit 6","MED6","sterile_recessive"
"353","FBgn0000852","FBgn0000852","female sterile (1) M41","fs(1)M41","sterile_recessive"
"354","FBgn0034962","FBgn0034962","MAN1","MAN1","sterile_recessive"
"355","FBgn0052105","FBgn0052105","LIM homeobox transcription factor 1 alpha","Lmx1a","sterile_recessive"
"356","FBgn0000585","FBgn0000585","erratic","erratic","sterile_recessive"
"357","FBgn0001042","FBgn0001042","female sterile (3) HO5B","fs(3)HO5B","sterile_recessive"
"358","FBgn0000922","FBgn0000922","female sterile (1) no eggs 9","fs(1)ne9","sterile_recessive"
"359","FBgn0011210","FBgn0011210","shank","shk","sterile_recessive"
"360","FBgn0050169","FBgn0050169","BRCA2, DNA repair associated","Brca2","sterile_recessive"
"361","FBgn0038225","FBgn0038225","scotti","soti","sterile_recessive"
"362","FBgn0000289","FBgn0000289","combgap","cg","sterile_recessive"
"363","FBgn0024432","FBgn0024432","Dynein light chain 90F","Dlc90F","sterile_recessive"
"364","FBgn0002831","FBgn0002831","male sterile (2) E10","ms(2)E10","sterile_recessive"
"365","FBgn0002354","FBgn0002354","lethal (3) 87Df","l(3)87Df","sterile_recessive"
"366","FBgn0000308","FBgn0000308","chickadee","chic","sterile_recessive"
"367","FBgn0019662","FBgn0019662","quemao","qm","sterile_recessive"
"368","FBgn0001001","FBgn0001001","female sterile (2) TLM","fs(2)TLM","sterile_recessive"
"369","FBgn0003125","FBgn0003125","popeye","pop","sterile_recessive"
"370","FBgn0260959","FBgn0260959","Microcephalin","MCPH1","sterile_recessive"
"371","FBgn0004003","FBgn0004003","windbeutel","wbl","sterile_recessive"
"372","FBgn0003591","FBgn0003591","Suppressor of variegation 2-9","Su(var)2-9","sterile_recessive"
"373","FBgn0288857","FBgn0288857","Yippee","Ype","sterile_recessive"
"374","FBgn0025157","FBgn0025157","ms(2)A10","ms(2)A10","sterile_recessive"
"375","FBgn0013460","FBgn0013460","fs(3)302","fs(3)302","sterile_recessive"
"376","FBgn0001011","FBgn0001011","female sterile (3) A2","fs(3)A2","sterile_recessive"
"377","FBgn0000912","FBgn0000912","female sterile (1) M122","fs(1)M122","sterile_recessive"
"378","FBgn0002696","FBgn0002696","midgoid","mdg","sterile_recessive"
"379","FBgn0001022","FBgn0001022","female sterile (3) A13","fs(3)A13","sterile_recessive"
"380","FBgn0000863","FBgn0000863","female sterile (1) M57","fs(1)M57","sterile_recessive"
"381","FBgn0045035","FBgn0045035","telomere fusion","tefu","sterile_recessive"
"382","FBgn0069070","FBgn0069070","194-26","194-26","sterile_recessive"
"383","FBgn0015075","FBgn0015075","Dead-box-1","Ddx1","sterile_recessive"
"384","FBgn0000371","FBgn0000371","cribble","crib","sterile_recessive"
"385","FBgn0260400","FBgn0260400","embryonic lethal abnormal vision","elav","sterile_recessive"
"386","FBgn0020853","FBgn0020853","fs(3)A107","fs(3)A107","sterile_recessive"
"387","FBgn0000879","FBgn0000879","female sterile (1) M77","fs(1)M77","sterile_recessive"
"388","FBgn0000015","FBgn0000015","Abdominal B","Abd-B","sterile_recessive"
"389","FBgn0031399","FBgn0031399","missing oocyte","mio","sterile_recessive"
"390","FBgn0003017","FBgn0003017","outheld","ot","sterile_recessive"
"391","FBgn0024849","FBgn0024849","nanking","nkg","sterile_recessive"
"392","FBgn0013770","FBgn0013770","Cathepsin L1","CtsL1","sterile_recessive"
"393","FBgn0000753","FBgn0000753","female sterile (1) A426","fs(1)A426","sterile_recessive"
"394","FBgn0011202","FBgn0011202","diaphanous","dia","sterile_recessive"
"395","FBgn0283472","FBgn0283472","Ribosomal protein S6 kinase","S6k","sterile_recessive"
"396","FBgn0063485","FBgn0063485","Lasp","Lasp","sterile_recessive"
"397","FBgn0002664","FBgn0002664","maternal effect early arrest A","mat(2)ea-A","sterile_recessive"
"398","FBgn0002750","FBgn0002750","misstep","misp","sterile_recessive"
"399","FBgn0263930","FBgn0263930","division abnormally delayed","dally","sterile_recessive"
"400","FBgn0025148","FBgn0025148","ms(2)A8","ms(2)A8","sterile_recessive"
"401","FBgn0003401","FBgn0003401","shutdown","shu","sterile_recessive"
"402","FBgn0260634","FBgn0260634","eukaryotic translation initiation factor 4G2","eIF4G2","sterile_recessive"
"403","FBgn0000985","FBgn0000985","female sterile (2) K","fs(2)K","sterile_recessive"
"404","FBgn0004665","FBgn0004665","male sterile (3) HO5B","ms(3)HO5B","sterile_recessive"
"405","FBgn0033860","FBgn0033860","Sperm-Leucylaminopeptidase 5","S-Lap5","sterile_recessive"
"406","FBgn0260780","FBgn0260780","wispy","wisp","sterile_recessive"
"407","FBgn0000810","FBgn0000810","female sterile (1) K10","fs(1)K10","sterile_recessive"
"408","FBgn0025512","FBgn0025512","fs(3)82EFd","fs(3)82EFd","sterile_recessive"
"409","FBgn0000830","FBgn0000830","female sterile (1) M11","fs(1)M11","sterile_recessive"
"410","FBgn0045859","FBgn0045859","casanova","csn","sterile_recessive"
"411","FBgn0011231","FBgn0011231","seedless","sdl","sterile_recessive"
"412","FBgn0000745","FBgn0000745","female sterile (1) A273","fs(1)A273","sterile_recessive"
"413","FBgn0000736","FBgn0000736","female sterile (1) A59","fs(1)A59","sterile_recessive"
"414","FBgn0086908","FBgn0086908","eggless","egg","sterile_recessive"
"415","FBgn0002618","FBgn0002618","Minute (3) 80","M(3)80","sterile_recessive"
"416","FBgn0000844","FBgn0000844","female sterile (1) M31","fs(1)M31","sterile_recessive"
"417","FBgn0003413","FBgn0003413","side wings","siw","sterile_recessive"
"418","FBgn0000384","FBgn0000384","concertina","cta","sterile_recessive"
"419","FBgn0002431","FBgn0002431","hyperplastic discs","hyd","sterile_recessive"
"420","FBgn0036438","FBgn0036438","goddard","gdrd","sterile_recessive"
"421","FBgn0001025","FBgn0001025","female sterile (3) A16","fs(3)A16","sterile_recessive"
"422","FBgn0000975","FBgn0000975","female sterile (2) HO100","fs(2)HO100","sterile_recessive"
"423","FBgn0287720","FBgn0287720","Pendulin","Pen","sterile_recessive"
"424","FBgn0014342","FBgn0014342","meiosis I arrest","mia","sterile_recessive"
"425","FBgn0086695","FBgn0086695","humpty dumpty","hd","sterile_recessive"
"426","FBgn0037262","FBgn0037262","Mediator complex subunit 31","MED31","sterile_recessive"
"427","FBgn0011596","FBgn0011596","fuzzy onions","fzo","sterile_recessive"
"428","FBgn0034939","FBgn0034939","thoc5","thoc5","sterile_recessive"
"429","FBgn0000008","FBgn0000008","arc","a","sterile_recessive"
"430","FBgn0015217","FBgn0015217","Enhancer of variegation 53E","E(var)53E","sterile_recessive"
"431","FBgn0000761","FBgn0000761","female sterile (1) A476","fs(1)A476","sterile_recessive"
"432","FBgn0000767","FBgn0000767","female sterile (1) A1024","fs(1)A1024","sterile_recessive"
"433","FBgn0267337","FBgn0267337","rotund","rn","sterile_recessive"
"434","FBgn0002669","FBgn0002669","maternal effect early arrest F","mat(2)ea-F","sterile_recessive"
"435","FBgn0000870","FBgn0000870","female sterile (1) M65","fs(1)M65","sterile_recessive"
"436","FBgn0021796","FBgn0021796","mechanistic Target of rapamycin","mTor","sterile_recessive"
"437","FBgn0261004","FBgn0261004","asterless","asl","sterile_recessive"
"438","FBgn0001101","FBgn0001101","genitalless","ge","sterile_recessive"
"439","FBgn0011252","FBgn0011252","ms(3)04202","ms(3)04202","sterile_recessive"
"440","FBgn0000756","FBgn0000756","female sterile (1) A456","fs(1)A456","sterile_recessive"
"441","FBgn0069242","FBgn0069242","eclair","eca","sterile_recessive"
"442","FBgn0003215","FBgn0003215","reddish brown","rdb","sterile_recessive"
"443","FBgn0033378","FBgn0033378","tsunagi","tsu","sterile_recessive"
"444","FBgn0052103","FBgn0052103","Short Calcium-binding Mitochondrial Carrier","SCaMC","sterile_recessive"
"445","FBgn0000889","FBgn0000889","female sterile (1) M87","fs(1)M87","sterile_recessive"
"446","FBgn0020802","FBgn0020802","ms(3)D120","ms(3)D120","sterile_recessive"
"447","FBgn0085447","FBgn0085447","still life","sif","sterile_recessive"
"448","FBgn0086915","FBgn0086915","Male-specific transcript 77F","Mst77F","sterile_recessive"
"449","FBgn0053052","FBgn0053052","Golgin, RAB6 interacting","Gorab","sterile_recessive"
"450","FBgn0010329","FBgn0010329","Tyramine beta hydroxylase","Tbh","sterile_recessive"
"451","FBgn0265512","FBgn0265512","mulet","mlt","sterile_recessive"
"452","FBgn0000495","FBgn0000495","dregs","drg","sterile_recessive"
"453","FBgn0000957","FBgn0000957","female sterile (2) E4","fs(2)E4","sterile_recessive"
"454","FBgn0040217","FBgn0040217","fs(2)LJ25","fs(2)LJ25","sterile_recessive"
"455","FBgn0260779","FBgn0260779","Glutamyl-tRNA amidotransferase, subunit A","GatA","sterile_recessive"
"456","FBgn0000778","FBgn0000778","female sterile (1) A1371","fs(1)A1371","sterile_recessive"
"457","FBgn0003655","FBgn0003655","swallow","swa","sterile_recessive"
"458","FBgn0000771","FBgn0000771","female sterile (1) A1140","fs(1)A1140","sterile_recessive"
"459","FBgn0000022","FBgn0000022","achaete","ac","sterile_recessive"
"460","FBgn0003026","FBgn0003026","ovioculus","ovi","sterile_recessive"
"461","FBgn0000944","FBgn0000944","female sterile (2) A14","fs(2)A14","sterile_recessive"
"462","FBgn0003741","FBgn0003741","transformer","tra","sterile_recessive"
"463","FBgn0003243","FBgn0003243","refringent","rfr","sterile_recessive"
"464","FBgn0000812","FBgn0000812","female sterile (1) K93","fs(1)K93","sterile_recessive"
"465","FBgn0003884","FBgn0003884","alpha-Tubulin at 84B","alphaTub84B","sterile_recessive"
"466","FBgn0000746","FBgn0000746","female sterile (1) A321","fs(1)A321","sterile_recessive"
"467","FBgn0003730","FBgn0003730","tonochaetae","ton","sterile_recessive"
"468","FBgn0011248","FBgn0011248","male sterile (3) 85D","ms(3)85D","sterile_recessive"
"469","FBgn0000880","FBgn0000880","female sterile (1) M78","fs(1)M78","sterile_recessive"
"470","FBgn0005006","FBgn0005006","deformed eye","dfi","sterile_recessive"
"471","FBgn0000933","FBgn0000933","female sterile (2) A3","fs(2)A3","sterile_recessive"
"472","FBgn0286813","FBgn0286813","SR Protein Kinase","SRPK","sterile_recessive"
"473","FBgn0261239","FBgn0261239","Hormone receptor-like in 39","Hr39","sterile_recessive"
"474","FBgn0027054","FBgn0027054","COP9 signalosome subunit 4","CSN4","sterile_recessive"
"475","FBgn0024689","FBgn0024689","four way stop","fws","sterile_recessive"
"476","FBgn0037810","FBgn0037810","slender lobes","sle","sterile_recessive"
"477","FBgn0004198","FBgn0004198","cut","ct","sterile_recessive"
"478","FBgn0014951","FBgn0014951","bow-legged","bwl","sterile_recessive"
"479","FBgn0000365","FBgn0000365","canopy wing","cpw","sterile_recessive"
"480","FBgn0288686","FBgn0288686","beta-Tubulin at 60D","betaTub60D","sterile_recessive"
"481","FBgn0002803","FBgn0002803","male sterile (1) 19Fb","ms(1)19Fb","sterile_recessive"
"482","FBgn0000543","FBgn0000543","ecdysoneless","ecd","sterile_recessive"
"483","FBgn0020792","FBgn0020792","palla","palla","sterile_recessive"
"484","FBgn0000973","FBgn0000973","female sterile (2) HO8","fs(2)HO8","sterile_recessive"
"485","FBgn0003035","FBgn0003035","paralog","par","sterile_recessive"
"486","FBgn0001941","FBgn0001941","infertile crescent","ifc","sterile_recessive"
"487","FBgn0264270","FBgn0264270","Sex lethal","Sxl","sterile_recessive"
"488","FBgn0003205","FBgn0003205","Ras oncogene at 85D","Ras85D","sterile_recessive"
"489","FBgn0069118","FBgn0069118","mutagen-sensitive 212","mus212","sterile_recessive"
"490","FBgn0015682","FBgn0015682","elav::Dvir\elav","elav::Dvir\elav","sterile_recessive"
"491","FBgn0000337","FBgn0000337","cinnabar","cn","sterile_recessive"
"492","FBgn0029161","FBgn0029161","slowmo","slmo","sterile_recessive"
"493","FBgn0027053","FBgn0027053","COP9 signalosome subunit 5","CSN5","sterile_recessive"
"494","FBgn0000869","FBgn0000869","female sterile (1) M64","fs(1)M64","sterile_recessive"
"495","FBgn0002673","FBgn0002673","twine","twe","sterile_recessive"
"496","FBgn0000179","FBgn0000179","bifid","bi","sterile_recessive"
"497","FBgn0002823","FBgn0002823","male sterile (2) 38C","ms(2)38C","sterile_recessive"
"498","FBgn0003596","FBgn0003596","Suppressor of variegation 3-5","Su(var)3-5","sterile_recessive"
"499","FBgn0024692","FBgn0024692","fs(1)ne11","fs(1)ne11","sterile_recessive"
"500","FBgn0011230","FBgn0011230","purity of essence","poe","sterile_recessive"
"501","FBgn0086370","FBgn0086370","sarah","sra","sterile_recessive"
"502","FBgn0086916","FBgn0086916","sneaky","snky","sterile_recessive"
"503","FBgn0002656","FBgn0002656","maternal effect cellularisation defect E","mat(2)cell-E","sterile_recessive"
"504","FBgn0002781","FBgn0002781","modifier of mdg4","mod(mdg4)","sterile_recessive"
"505","FBgn0046687","FBgn0046687","Trapped in endoderm 1","Tre1","sterile_recessive"
"506","FBgn0004870","FBgn0004870","bric a brac 1","bab1","sterile_recessive"
"507","FBgn0015778","FBgn0015778","rasputin","rin","sterile_recessive"
"508","FBgn0000770","FBgn0000770","female sterile (1) A1074","fs(1)A1074","sterile_recessive"
"509","FBgn0039213","FBgn0039213","atlastin","atl","sterile_recessive"
"510","FBgn0041147","FBgn0041147","imaginal discs arrested","ida","sterile_recessive"
"511","FBgn0011175","FBgn0011175","lethal (1) 291-53","l(1)291-53","sterile_recessive"
"512","FBgn0001053","FBgn0001053","female sterile (3) K1","fs(3)K1","sterile_recessive"
"513","FBgn0261285","FBgn0261285","Phosphopantothenoylcysteine synthetase","Ppcs","sterile_recessive"
"514","FBgn0003751","FBgn0003751","trunk","trk","sterile_recessive"
"515","FBgn0003407","FBgn0003407","sieve","sie","sterile_recessive"
"516","FBgn0025149","FBgn0025149","ms(2)A7","ms(2)A7","sterile_recessive"
"517","FBgn0287768","FBgn0287768","escargot","esg","sterile_recessive"
"518","FBgn0004865","FBgn0004865","Ecdysone-induced protein 78C","Eip78C","sterile_recessive"
"519","FBgn0002663","FBgn0002663","maternal effect cellularisation defect L","mat(2)cell-L","sterile_recessive"
"520","FBgn0015790","FBgn0015790","Rab11","Rab11","sterile_recessive"
"521","FBgn0011215","FBgn0011215","cashews","cash","sterile_recessive"
"522","FBgn0025515","FBgn0025515","fs(3)82EFa","fs(3)82EFa","sterile_recessive"
"523","FBgn0000562","FBgn0000562","egalitarian","egl","sterile_recessive"
"524","FBgn0039071","FBgn0039071","big bubble 8","bb8","sterile_recessive"
"525","FBgn0000834","FBgn0000834","female sterile (1) M17","fs(1)M17","sterile_recessive"
"526","FBgn0243512","FBgn0243512","puckered","puc","sterile_recessive"
"527","FBgn0028580","FBgn0028580","male sterile (2) 35Bi","ms(2)35Bi","sterile_recessive"
"528","FBgn0036641","FBgn0036641","survival motor neuron","Smn","sterile_recessive"
"529","FBgn0000883","FBgn0000883","female sterile (1) M81","fs(1)M81","sterile_recessive"
"530","FBgn0002680","FBgn0002680","maternal effect syncytial blastoderm arrest H","mat(2)syn-H","sterile_recessive"
"531","FBgn0015296","FBgn0015296","SHC-adaptor protein","Shc","sterile_recessive"
"532","FBgn0033261","FBgn0033261","under-developed","udd","sterile_recessive"
"533","FBgn0000934","FBgn0000934","female sterile (2) A4","fs(2)A4","sterile_recessive"
"534","FBgn0003418","FBgn0003418","slimma","sla","sterile_recessive"
"535","FBgn0032515","FBgn0032515","loquacious","loqs","sterile_recessive"
"536","FBgn0000956","FBgn0000956","female sterile (2) E3","fs(2)E3","sterile_recessive"
"537","FBgn0040221","FBgn0040221","fs(2)AB00","fs(2)AB00","sterile_recessive"
"538","FBgn0000921","FBgn0000921","female sterile (1) no eggs 8","fs(1)ne8","sterile_recessive"
"539","FBgn0004363","FBgn0004363","porin","porin","sterile_recessive"
"540","FBgn0288976","FBgn0288976","Dynein axonemal assembly factor 5","Dnaaf5","sterile_recessive"
"541","FBgn0000250","FBgn0000250","cactus","cact","sterile_recessive"
"542","FBgn0003321","FBgn0003321","small bristles","sbr","sterile_recessive"
"543","FBgn0267407","FBgn0267407","courtless","crl","sterile_recessive"
"544","FBgn0263594","FBgn0263594","lost","lost","sterile_recessive"
"545","FBgn0010382","FBgn0010382","Cyclin E","CycE","sterile_recessive"
"546","FBgn0000824","FBgn0000824","female sterile (1) K1563","fs(1)K1563","sterile_recessive"
"547","FBgn0001222","FBgn0001222","Heat shock factor","Hsf","sterile_recessive"
